id_associado;nome;sobrenome;idade;email;sit_associado;sit_inadimplente;data_primeira_compra;data_ultima_compra;qt_meses_compras;data_encerramento_conta;dia_ult_compra;mes_ult_compra;vlr_total_compras;qtd_compras;vlr_medio_compras;qtd_dias_atraso_pgto
1624;Amanda;Gomes;64;amanda.gomes@terra.com.br;Sim;Não;2021-06-17;2022-12-18;18;"";4;0;37378,63;124;301,44;0
1625;Emanuelly;Moura;32;emanuelly.moura@uol.com.br;Sim;Não;2018-05-17;2022-12-20;55;"";2;0;97862,44;344;284,48;0
1626;Bárbara;Gomes;72;bárbara.gomes@yahoo.com.br;Sim;Não;2018-05-19;2022-12-12;55;"";10;0;89632,81;317;282,75;0
1627;Bruno;Rezende;18;bruno.rezende@yahoo.com.br;Sim;Sim;2020-01-31;2022-12-13;34;"";9;0;5039,40;97;51,95;37
1628;Laura;Porto;23;laura.porto@terra.com.br;Sim;Sim;2019-03-10;2022-12-10;45;"";12;0;39021,81;234;166,76;77
1629;Alana;Teixeira;19;alana.teixeira@yahoo.com.br;Sim;Sim;2019-01-02;2022-12-22;48;"";0;0;6680,92;140;47,72;82
1630;Maria;Luiza;35;maria.luiza@gmail.com;Sim;Não;2020-03-06;2022-12-20;33;"";2;0;48825,84;186;262,50;0
1631;Ana;Clara;62;ana.clara@yahoo.com.br;Sim;Não;2022-01-25;2022-12-19;10;"";3;0;16529,42;62;266,60;0
1632;Bryan;Vieira;31;bryan.vieira@terra.com.br;Sim;Não;2018-02-21;2022-12-18;58;"";4;0;94726,78;330;287,05;0
1633;Alice;Cruz;69;alice.cruz@uol.com.br;Sim;Não;2020-10-04;2022-12-20;26;"";2;0;42324,91;145;291,90;0
1634;Ana;Vitória;47;ana.vitória@yahoo.com.br;Sim;Não;2019-07-02;2022-12-21;42;"";1;0;73084,65;264;276,84;0
1635;Ian;Jesus;49;ian.jesus@terra.com.br;Sim;Não;2021-03-05;2022-12-20;21;"";2;0;39211,19;135;290,45;0
1636;Laís;Mata;65;laís.mata@terra.com.br;Sim;Não;2021-10-17;2022-12-19;14;"";3;0;27790,98;89;312,26;0
1637;Pedro;Henrique;62;pedro.henrique@hotmail.com;Sim;Não;2021-05-07;2022-11-03;18;"";49;1;32776,29;122;268,66;0
1638;Maria;Alice;72;maria.alice@gmail.com;Sim;Não;2021-03-13;2022-12-20;21;"";2;0;41799,35;131;319,08;0
1639;Srta.;Rafaela;21;srta..rafaela@uol.com.br;Sim;Sim;2020-12-17;2022-12-03;23;"";19;0;18142,80;106;171,16;37
1640;Sofia;Cunha;32;sofia.cunha@gmail.com;Sim;Não;2018-02-19;2022-12-21;58;"";1;0;106393,87;373;285,24;0
1641;Cauã;Rosa;47;cauã.rosa@hotmail.com;Sim;Não;2018-12-14;2022-12-22;48;"";0;0;80952,16;286;283,05;0
1642;Mariana;Nogueira;61;mariana.nogueira@yahoo.com.br;Sim;Não;2021-12-03;2022-12-21;12;"";1;0;24772,95;83;298,47;0
1643;Agatha;Moraes;53;agatha.moraes@terra.com.br;Sim;Não;2019-11-15;2022-12-15;37;"";7;0;72202,55;250;288,81;0
1644;Maysa;Lima;38;maysa.lima@uol.com.br;Sim;Não;2018-12-16;2022-06-11;42;"";194;6;74531,84;255;292,28;0
1645;Lucca;Correia;39;lucca.correia@uol.com.br;Sim;Não;2020-12-15;2022-11-03;22;"";49;1;47364,81;158;299,78;0
1646;Anthony;Alves;18;anthony.alves@hotmail.com;Sim;Sim;2019-09-18;2022-12-08;39;"";14;0;5496,30;104;52,85;88
1647;Calebe;Barros;32;calebe.barros@gmail.com;Não;Não;2018-09-04;2021-10-08;37;2022-08-18;314;10;65623,40;237;276,89;0
1648;Brenda;Moraes;18;brenda.moraes@hotmail.com;Sim;Sim;2018-05-10;2022-12-21;56;"";1;0;8832,85;162;54,52;89
1649;Benício;Azevedo;18;benício.azevedo@yahoo.com.br;Sim;Não;2019-12-10;2022-05-28;30;"";208;6;4261,80;84;50,74;0
1650;Ana;Júlia;57;ana.júlia@yahoo.com.br;Sim;Não;2019-02-10;2021-10-21;32;"";427;14;55750,95;192;290,37;0
1651;Maria;Clara;45;maria.clara@yahoo.com.br;Sim;Não;2022-10-02;2022-12-20;2;"";2;0;6274,59;21;298,79;0
1652;Lucas;Gabriel;39;lucas.gabriel@gmail.com;Sim;Não;2020-09-28;2022-12-22;27;"";0;0;39616,31;141;280,97;0
1653;Rodrigo;Vieira;47;rodrigo.vieira@gmail.com;Sim;Não;2022-07-24;2022-12-22;5;"";0;0;11963,34;37;323,33;0
1654;Juan;Novaes;50;juan.novaes@yahoo.com.br;Sim;Não;2019-08-20;2022-12-21;40;"";1;0;74357,36;254;292,75;0
1655;Lara;Pereira;21;lara.pereira@terra.com.br;Sim;Sim;2019-03-26;2022-12-21;45;"";1;0;35371,92;217;163,00;48
1657;Giovanna;Cruz;18;giovanna.cruz@uol.com.br;Sim;Sim;2020-01-19;2022-12-15;35;"";7;0;5819,22;102;57,05;25
1658;Vitor;Gabriel;24;vitor.gabriel@uol.com.br;Sim;Sim;2021-04-04;2022-12-16;20;"";6;0;16420,56;106;154,91;70
1659;Breno;Barros;44;breno.barros@yahoo.com.br;Sim;Não;2019-02-02;2022-12-21;47;"";1;0;77457,80;282;274,67;0
1660;Luiz;Fernando;32;luiz.fernando@terra.com.br;Sim;Não;2020-12-04;2022-12-20;24;"";2;0;44072,07;148;297,78;0
1661;Guilherme;Duarte;24;guilherme.duarte@gmail.com;Sim;Sim;2018-06-13;2022-06-13;48;"";192;6;45839,78;263;174,30;65
1662;Júlia;Pires;73;júlia.pires@gmail.com;Sim;Não;2018-03-05;2022-12-17;58;"";5;0;102015,01;352;289,82;0
1663;Murilo;Barros;48;murilo.barros@terra.com.br;Sim;Não;2021-01-04;2022-12-14;23;"";8;0;47927,91;157;305,27;0
1664;Joana;Fogaça;46;joana.fogaça@yahoo.com.br;Sim;Não;2021-03-02;2022-12-22;22;"";0;0;34867,21;127;274,54;0
1665;Clarice;Campos;46;clarice.campos@hotmail.com;Sim;Não;2019-08-02;2022-12-22;41;"";0;0;75223,49;270;278,61;0
1666;Isis;Teixeira;21;isis.teixeira@terra.com.br;Sim;Sim;2019-03-16;2022-12-20;45;"";2;0;37125,51;231;160,72;53
1667;Nicole;Luz;57;nicole.luz@yahoo.com.br;Sim;Não;2019-12-25;2022-12-19;36;"";3;0;66078,82;233;283,60;0
1668;Felipe;Rosa;29;felipe.rosa@hotmail.com;Sim;Não;2022-11-16;2022-12-22;1;"";0;0;1273,62;6;212,27;0
1669;Srta.;Bianca;62;srta..bianca@uol.com.br;Sim;Não;2022-05-05;2022-12-21;7;"";1;0;16199,61;58;279,30;0
1670;Lívia;Fogaça;61;lívia.fogaça@terra.com.br;Sim;Não;2022-11-20;2022-12-18;0;"";4;0;1122,60;3;374,20;0
1671;Maria;Alice;52;maria.alice@uol.com.br;Sim;Não;2022-12-18;2022-12-22;0;"";0;0;108,15;2;54,08;0
1672;Rodrigo;Cunha;41;rodrigo.cunha@uol.com.br;Não;Não;2018-05-07;2021-12-11;43;2022-10-09;302;10;72399,39;259;279,53;0
1673;Pietro;Silva;30;pietro.silva@yahoo.com.br;Sim;Não;2021-11-09;2022-11-23;12;"";29;0;21169,43;69;306,80;0
1674;Caroline;Aragão;30;caroline.aragão@uol.com.br;Sim;Não;2019-11-01;2022-12-17;38;"";5;0;68004,18;250;272,02;0
1675;Luiz;Otávio;74;luiz.otávio@yahoo.com.br;Sim;Não;2019-03-30;2021-12-14;33;"";373;12;54581,71;202;270,21;0
1676;Miguel;Costa;46;miguel.costa@hotmail.com;Sim;Não;2019-10-29;2022-12-16;38;"";6;0;57623,12;189;304,88;0
1677;Rebeca;Cunha;61;rebeca.cunha@yahoo.com.br;Sim;Não;2021-07-07;2022-12-19;17;"";3;0;31462,12;114;275,98;0
1678;Clarice;Pereira;44;clarice.pereira@gmail.com;Sim;Não;2019-11-09;2022-05-11;30;"";225;7;48868,30;168;290,88;0
1679;Srta.;Marina;42;srta..marina@terra.com.br;Sim;Não;2020-02-25;2022-11-26;33;"";26;0;58745,37;198;296,69;0
1680;Ana;Luiza;64;ana.luiza@terra.com.br;Sim;Não;2018-06-15;2022-12-20;54;"";2;0;97056,62;349;278,10;0
1681;Ana;Beatriz;25;ana.beatriz@terra.com.br;Não;Não;2020-11-24;2021-09-18;9;2022-09-01;348;11;9483,31;60;158,06;0
1682;Sarah;Rocha;69;sarah.rocha@terra.com.br;Sim;Não;2019-11-13;2022-12-18;37;"";4;0;61335,84;224;273,82;0
1683;Lorena;Farias;35;lorena.farias@hotmail.com;Sim;Não;2021-03-06;2022-12-21;21;"";1;0;30176,81;116;260,14;0
1684;Augusto;Farias;75;augusto.farias@hotmail.com;Sim;Não;2020-06-25;2022-12-18;30;"";4;0;56019,28;195;287,28;0
1685;Matheus;Nunes;68;matheus.nunes@uol.com.br;Sim;Não;2021-06-12;2022-12-17;18;"";5;0;31001,02;117;264,97;0
1686;Igor;Moraes;69;igor.moraes@yahoo.com.br;Sim;Não;2022-05-05;2022-12-21;7;"";1;0;13938,93;52;268,06;0
1687;Maysa;Rosa;38;maysa.rosa@gmail.com;Sim;Não;2020-05-22;2022-12-21;31;"";1;0;53051,62;188;282,19;0
1688;Isis;Vieira;21;isis.vieira@yahoo.com.br;Sim;Sim;2018-06-15;2022-12-20;54;"";2;0;44914,50;281;159,84;89
1689;Lavínia;Melo;64;lavínia.melo@gmail.com;Sim;Não;2020-08-23;2022-08-06;23;"";138;4;42213,87;134;315,03;0
1690;Laura;Correia;31;laura.correia@uol.com.br;Sim;Não;2021-06-11;2022-04-07;10;"";259;8;18698,21;58;322,38;0
1691;Henrique;Cavalcanti;62;henrique.cavalcanti@uol.com.br;Sim;Não;2021-05-07;2022-12-19;19;"";3;0;40820,28;146;279,59;0
1692;Rafael;Nunes;68;rafael.nunes@yahoo.com.br;Sim;Não;2021-01-05;2022-12-15;23;"";7;0;36079,82;133;271,28;0
1693;João;Lucas;28;joão.lucas@gmail.com;Sim;Não;2021-07-21;2022-12-21;17;"";1;0;15031,47;89;168,89;0
1694;Bruna;Cavalcanti;63;bruna.cavalcanti@uol.com.br;Sim;Não;2019-05-06;2022-12-14;43;"";8;0;83089,73;292;284,55;0
1695;Miguel;Gomes;33;miguel.gomes@yahoo.com.br;Sim;Não;2019-03-09;2022-12-20;46;"";2;0;80408,29;282;285,14;0
1696;Danilo;Mendes;49;danilo.mendes@gmail.com;Sim;Não;2018-03-15;2022-12-22;58;"";0;0;96700,08;342;282,75;0
1697;Emanuelly;Aragão;43;emanuelly.aragão@yahoo.com.br;Não;Não;2020-07-07;2021-10-23;15;2022-09-02;314;10;28602,53;99;288,91;0
1698;Isadora;Ribeiro;29;isadora.ribeiro@uol.com.br;Sim;Não;2021-02-13;2022-12-20;22;"";2;0;19780,44;122;162,13;0
1699;Laura;Gomes;48;laura.gomes@hotmail.com;Sim;Não;2018-01-21;2022-12-16;59;"";6;0;102160,67;375;272,43;0
1700;Yuri;Dias;64;yuri.dias@gmail.com;Sim;Não;2019-11-23;2022-12-20;37;"";2;0;75247,21;240;313,53;0
1701;Bruna;Cardoso;71;bruna.cardoso@uol.com.br;Sim;Não;2021-01-15;2022-12-21;23;"";1;0;41229,98;136;303,16;0
1702;Amanda;Freitas;67;amanda.freitas@gmail.com;Sim;Não;2022-12-18;2022-12-19;0;"";3;0;414,97;2;207,49;0
1703;João;Miguel;75;joão.miguel@terra.com.br;Sim;Não;2020-02-25;2022-12-19;34;"";3;0;65304,55;228;286,42;0
1704;Caio;Ferreira;66;caio.ferreira@terra.com.br;Sim;Não;2019-11-24;2022-12-22;37;"";0;0;66781,26;243;274,82;0
1705;Lorena;Farias;29;lorena.farias@hotmail.com;Sim;Não;2019-10-30;2022-12-16;38;"";6;0;33568,95;200;167,84;0
1706;Gabrielly;Porto;51;gabrielly.porto@terra.com.br;Sim;Não;2021-04-25;2022-12-22;20;"";0;0;40430,23;141;286,74;0
1707;Sofia;Viana;63;sofia.viana@yahoo.com.br;Sim;Não;2021-09-19;2022-12-13;15;"";9;0;27168,56;92;295,31;0
1708;Letícia;Azevedo;45;letícia.azevedo@terra.com.br;Sim;Não;2018-05-06;2022-11-29;55;"";23;0;105368,33;374;281,73;0
1710;Sarah;Costela;51;sarah.costela@hotmail.com;Sim;Não;2018-10-21;2022-12-06;50;"";16;0;94591,40;339;279,03;0
1711;Alana;Luz;66;alana.luz@hotmail.com;Sim;Não;2018-10-05;2022-12-22;51;"";0;0;92602,52;336;275,60;0
1712;Thales;Melo;44;thales.melo@gmail.com;Sim;Não;2021-01-19;2022-12-17;23;"";5;0;33744,54;127;265,71;0
1713;Luiz;Felipe;49;luiz.felipe@uol.com.br;Sim;Não;2020-08-07;2022-12-20;28;"";2;0;56313,93;199;282,98;0
1714;Marcelo;Novaes;19;marcelo.novaes@hotmail.com;Sim;Sim;2021-10-24;2022-12-02;13;"";20;0;2136,37;35;61,04;45
1715;Ana;Vitória;66;ana.vitória@terra.com.br;Não;Não;2018-07-29;2021-12-14;41;2022-09-29;289;9;62488,66;238;262,56;0
1716;Caroline;Cruz;44;caroline.cruz@uol.com.br;Sim;Não;2019-02-10;2022-11-28;46;"";24;0;83724,04;292;286,73;0
1717;Gabriel;Lopes;48;gabriel.lopes@gmail.com;Sim;Não;2021-02-26;2022-12-19;22;"";3;0;33051,81;119;277,75;0
1718;Srta.;Maria;20;srta..maria@yahoo.com.br;Sim;Não;2020-11-29;2022-12-15;24;"";7;0;20681,19;126;164,14;0
1719;Leandro;Paz;30;leandro.paz@terra.com.br;Não;Não;2019-06-23;2022-01-03;30;2022-12-03;334;11;60531,42;218;277,67;0
1720;Enzo;Gabriel;36;enzo.gabriel@yahoo.com.br;Sim;Não;2018-10-16;2022-12-18;50;"";4;0;75710,35;276;274,31;0
1721;Vitória;Conceição;72;vitória.conceição@terra.com.br;Sim;Não;2019-05-12;2022-01-07;32;"";349;11;56462,07;198;285,16;0
1723;Giovanna;Peixoto;38;giovanna.peixoto@terra.com.br;Sim;Não;2021-09-24;2022-12-22;15;"";0;0;25048,40;102;245,57;0
1724;Maria;Vitória;59;maria.vitória@hotmail.com;Sim;Não;2022-11-07;2022-12-19;1;"";3;0;3517,63;13;270,59;0
1725;Carolina;Oliveira;23;carolina.oliveira@gmail.com;Sim;Não;2019-02-25;2022-12-22;46;"";0;0;35064,00;212;165,40;0
1726;Júlia;Rocha;29;júlia.rocha@terra.com.br;Sim;Não;2022-11-17;2022-12-17;1;"";5;0;1176,85;8;147,11;0
1727;Renan;Viana;41;renan.viana@uol.com.br;Sim;Não;2022-12-17;2022-12-21;0;"";1;0;1008,52;3;336,17;0
1728;Sarah;Gomes;29;sarah.gomes@terra.com.br;Sim;Não;2021-07-11;2022-12-09;17;"";13;0;11120,69;67;165,98;0
1729;Gabriel;Cunha;35;gabriel.cunha@gmail.com;Sim;Não;2021-01-02;2022-12-18;23;"";4;0;42631,05;138;308,92;0
1730;Luna;Almeida;19;luna.almeida@hotmail.com;Sim;Sim;2018-01-21;2022-12-21;59;"";1;0;9562,42;180;53,12;89
1731;Brenda;Rocha;20;brenda.rocha@yahoo.com.br;Não;Sim;2018-05-22;2022-03-16;46;2022-09-23;191;6;38125,50;237;160,87;47
1732;Benício;Alves;69;benício.alves@yahoo.com.br;Sim;Não;2019-01-29;2022-12-20;47;"";2;0;77350,40;271;285,43;0
1734;João;Miguel;22;joão.miguel@hotmail.com;Sim;Sim;2020-07-07;2022-11-15;28;"";37;1;21860,82;136;160,74;8
1735;Srta.;Maria;64;srta..maria@gmail.com;Não;Não;2020-11-28;2022-02-03;14;2022-12-19;319;10;22747,49;78;291,63;0
1736;Enrico;Barbosa;43;enrico.barbosa@uol.com.br;Sim;Não;2019-10-22;2022-12-22;38;"";0;0;68890,55;246;280,04;0
1737;Fernanda;Fernandes;34;fernanda.fernandes@terra.com.br;Sim;Não;2018-10-17;2022-12-21;50;"";1;0;105701,18;346;305,49;0
1738;Heloísa;Cunha;46;heloísa.cunha@uol.com.br;Sim;Não;2019-08-10;2022-12-21;40;"";1;0;67659,25;239;283,09;0
1739;Isabel;Ferreira;55;isabel.ferreira@hotmail.com;Não;Não;2020-02-02;2021-11-22;21;2022-08-15;266;8;36453,69;130;280,41;0
1740;Theo;Lopes;64;theo.lopes@uol.com.br;Sim;Não;2018-12-09;2022-12-19;49;"";3;0;83742,95;302;277,29;0
1741;Davi;Lucca;45;davi.lucca@terra.com.br;Sim;Não;2020-05-09;2022-06-05;25;"";200;6;40455,44;142;284,90;0
1742;Nicole;Silveira;56;nicole.silveira@terra.com.br;Sim;Não;2020-10-09;2022-12-22;26;"";0;0;46627,14;163;286,06;0
1745;Davi;Pinto;22;davi.pinto@terra.com.br;Sim;Sim;2019-08-11;2022-04-10;32;"";256;8;23938,74;141;169,78;66
1746;Pedro;Henrique;22;pedro.henrique@hotmail.com;Sim;Não;2022-06-04;2022-12-14;6;"";8;0;6715,92;35;191,88;0
1747;Srta.;Stella;38;srta..stella@terra.com.br;Sim;Não;2019-01-09;2022-12-20;48;"";2;0;88391,58;297;297,61;0
1748;Igor;Silva;57;igor.silva@hotmail.com;Sim;Não;2022-09-28;2022-12-20;2;"";2;0;6170,32;20;308,52;0
1749;Srta.;Julia;70;srta..julia@uol.com.br;Sim;Não;2020-05-12;2022-12-21;31;"";1;0;53775,79;203;264,91;0
1750;Valentina;Carvalho;29;valentina.carvalho@uol.com.br;Sim;Não;2020-06-06;2022-12-18;30;"";4;0;25415,15;153;166,11;0
1751;Lara;Nunes;26;lara.nunes@uol.com.br;Sim;Não;2018-07-25;2021-12-17;41;"";370;12;32415,46;201;161,27;0
1752;Ryan;Farias;44;ryan.farias@yahoo.com.br;Sim;Não;2021-08-29;2022-03-26;6;"";271;9;15407,72;48;320,99;0
1753;Ana;Luiza;44;ana.luiza@terra.com.br;Sim;Não;2020-03-15;2022-12-13;33;"";9;0;58137,15;213;272,94;0
1755;Srta.;Larissa;25;srta..larissa@terra.com.br;Sim;Sim;2021-07-17;2022-12-19;17;"";3;0;14735,78;96;153,50;32
1756;Ana;Julia;66;ana.julia@uol.com.br;Sim;Não;2021-03-11;2022-12-16;21;"";6;0;32812,57;133;246,71;0
1757;Milena;Rocha;68;milena.rocha@yahoo.com.br;Sim;Não;2022-02-09;2022-12-21;10;"";1;0;15199,69;62;245,16;0
1758;Marcos;Vinicius;47;marcos.vinicius@yahoo.com.br;Sim;Não;2021-07-15;2022-12-17;17;"";5;0;34376,98;119;288,88;0
1759;Júlia;Cavalcanti;38;júlia.cavalcanti@gmail.com;Sim;Não;2019-09-23;2022-11-22;38;"";30;1;60845,79;221;275,32;0
1760;Sofia;Oliveira;44;sofia.oliveira@yahoo.com.br;Sim;Não;2020-02-24;2021-12-29;22;"";358;11;45542,96;153;297,67;0
1761;Mirella;Cruz;30;mirella.cruz@yahoo.com.br;Sim;Não;2021-07-16;2022-12-19;17;"";3;0;35081,44;117;299,84;0
1762;Enzo;Paz;49;enzo.paz@yahoo.com.br;Sim;Não;2020-01-21;2022-11-17;34;"";35;1;65503,84;214;306,09;0
1763;Mirella;Santos;46;mirella.santos@gmail.com;Sim;Não;2021-03-03;2022-12-20;21;"";2;0;45467,28;155;293,34;0
1764;Luna;Santos;60;luna.santos@gmail.com;Sim;Não;2021-07-12;2022-12-08;17;"";14;0;31110,31;98;317,45;0
1765;Lara;Fernandes;74;lara.fernandes@terra.com.br;Sim;Não;2022-07-09;2022-12-13;5;"";9;0;11546,97;35;329,91;0
1766;Stella;Sales;23;stella.sales@hotmail.com;Sim;Não;2019-02-13;2022-07-13;41;"";162;5;27005,10;172;157,01;0
1767;Fernando;Cavalcanti;51;fernando.cavalcanti@yahoo.com.br;Sim;Não;2018-05-08;2022-01-11;44;"";345;11;67961,44;241;282,00;0
1768;Maria;Julia;50;maria.julia@hotmail.com;Sim;Não;2018-04-16;2022-12-22;57;"";0;0;101412,94;360;281,70;0
1769;Cecília;Costa;47;cecília.costa@uol.com.br;Sim;Não;2020-08-29;2022-12-19;28;"";3;0;38272,20;147;260,36;0
1770;Amanda;Paz;25;amanda.paz@uol.com.br;Sim;Não;2020-05-30;2022-07-30;26;"";145;4;21620,05;134;161,34;0
1771;Cauê;Novaes;49;cauê.novaes@terra.com.br;Sim;Não;2019-03-18;2022-12-19;45;"";3;0;83295,70;297;280,46;0
1772;Stella;Gomes;32;stella.gomes@yahoo.com.br;Sim;Não;2022-12-17;2022-12-17;0;"";5;0;291,91;1;291,91;0
1773;Lavínia;Santos;44;lavínia.santos@uol.com.br;Sim;Não;2018-03-29;2022-12-22;57;"";0;0;106386,27;362;293,88;0
1774;João;Miguel;72;joão.miguel@uol.com.br;Sim;Não;2018-02-12;2022-12-15;58;"";7;0;106606,40;355;300,30;0
1775;Natália;Viana;23;natália.viana@gmail.com;Sim;Não;2022-11-09;2022-12-21;1;"";1;0;227,21;3;75,74;0
1776;Isabel;Mata;30;isabel.mata@gmail.com;Sim;Não;2019-09-29;2022-12-22;39;"";0;0;68494,68;236;290,23;0
1777;Lucas;Farias;71;lucas.farias@uol.com.br;Sim;Não;2022-07-04;2022-09-28;2;"";85;2;6785,89;17;399,17;0
1778;Joaquim;Melo;69;joaquim.melo@yahoo.com.br;Sim;Não;2018-11-23;2022-12-11;49;"";11;0;89008,37;294;302,75;0
1779;Pedro;Henrique;74;pedro.henrique@uol.com.br;Sim;Não;2019-06-28;2022-12-22;42;"";0;0;69357,62;253;274,14;0
1780;Alexia;Castro;65;alexia.castro@terra.com.br;Sim;Não;2019-11-23;2022-12-20;37;"";2;0;69322,86;231;300,10;0
1781;Bernardo;Barros;51;bernardo.barros@terra.com.br;Sim;Não;2021-04-10;2022-12-12;20;"";10;0;37070,23;132;280,84;0
1782;Melissa;Oliveira;22;melissa.oliveira@hotmail.com;Sim;Sim;2019-12-27;2022-12-17;36;"";5;0;31375,58;185;169,60;10
1783;João;Lucas;45;joão.lucas@uol.com.br;Sim;Não;2018-07-27;2022-12-16;53;"";6;0;76369,66;285;267,96;0
1784;Ana;Beatriz;28;ana.beatriz@terra.com.br;Sim;Não;2018-07-11;2022-12-22;54;"";0;0;46344,69;278;166,71;0
1785;Larissa;Rezende;34;larissa.rezende@gmail.com;Sim;Não;2019-03-14;2022-12-08;45;"";14;0;70572,87;265;266,31;0
1786;Luiz;Miguel;53;luiz.miguel@terra.com.br;Sim;Não;2022-01-20;2022-11-28;10;"";24;0;22726,98;73;311,33;0
1787;Helena;Barbosa;32;helena.barbosa@terra.com.br;Sim;Não;2021-08-08;2022-12-20;16;"";2;0;21144,35;80;264,30;0
1788;Olivia;Pinto;31;olivia.pinto@uol.com.br;Sim;Não;2018-05-02;2021-12-14;44;"";373;12;80763,30;297;271,93;0
1789;Laura;Oliveira;53;laura.oliveira@hotmail.com;Sim;Não;2020-08-20;2022-12-22;28;"";0;0;42749,04;148;288,84;0
1790;Francisco;Silveira;47;francisco.silveira@uol.com.br;Sim;Não;2018-05-14;2022-12-17;55;"";5;0;94777,93;334;283,77;0
1791;Rafael;Teixeira;50;rafael.teixeira@uol.com.br;Sim;Não;2020-06-04;2022-02-01;20;"";324;10;31024,25;119;260,71;0
1792;Juliana;Martins;20;juliana.martins@yahoo.com.br;Sim;Sim;2019-03-12;2022-12-21;46;"";1;0;35369,55;223;158,61;41
1793;Alícia;Costela;45;alícia.costela@terra.com.br;Sim;Não;2020-05-10;2022-12-21;31;"";1;0;64925,89;210;309,17;0
1794;Pedro;Miguel;70;pedro.miguel@yahoo.com.br;Sim;Não;2018-08-02;2022-11-25;52;"";27;0;98668,29;353;279,51;0
1795;Luna;Rocha;51;luna.rocha@uol.com.br;Sim;Não;2022-09-01;2022-12-22;3;"";0;0;10503,57;35;300,10;0
1796;Enzo;Gabriel;41;enzo.gabriel@hotmail.com;Sim;Não;2019-11-19;2022-12-22;37;"";0;0;70809,66;233;303,90;0
1797;Diogo;Campos;55;diogo.campos@yahoo.com.br;Sim;Não;2019-08-22;2022-12-10;40;"";12;0;63904,76;230;277,85;0
1798;Mariane;Lopes;35;mariane.lopes@hotmail.com;Sim;Não;2022-12-12;2022-12-18;0;"";4;0;777,85;3;259,28;0
1799;Letícia;Rodrigues;24;letícia.rodrigues@yahoo.com.br;Sim;Sim;2020-02-01;2022-12-06;34;"";16;0;28149,72;175;160,86;73
1800;Pedro;Henrique;23;pedro.henrique@yahoo.com.br;Sim;Sim;2022-03-20;2022-12-20;9;"";2;0;8739,58;57;153,33;57
1801;Lucas;Conceição;62;lucas.conceição@uol.com.br;Sim;Não;2020-05-23;2022-05-14;24;"";222;7;37628,29;141;266,87;0
1802;Gabriel;Dias;31;gabriel.dias@hotmail.com;Sim;Não;2021-03-13;2022-07-20;16;"";155;5;32650,76;108;302,32;0
1803;Murilo;Farias;51;murilo.farias@yahoo.com.br;Sim;Não;2022-03-10;2022-12-21;9;"";1;0;12260,99;49;250,22;0
1804;Luna;Viana;60;luna.viana@hotmail.com;Sim;Não;2020-07-04;2022-12-21;30;"";1;0;49734,55;182;273,27;0
1805;Breno;Rocha;55;breno.rocha@gmail.com;Sim;Não;2021-04-04;2022-12-21;20;"";1;0;34602,83;127;272,46;0
1806;Cecília;Araújo;71;cecília.araújo@gmail.com;Sim;Não;2022-02-01;2022-12-22;10;"";0;0;20388,76;66;308,92;0
1807;Theo;Freitas;73;theo.freitas@terra.com.br;Sim;Não;2022-03-09;2022-12-22;9;"";0;0;16549,76;59;280,50;0
1808;Davi;Lucca;58;davi.lucca@yahoo.com.br;Sim;Não;2020-10-03;2022-12-21;26;"";1;0;52972,42;171;309,78;0
1809;Yuri;Novaes;70;yuri.novaes@uol.com.br;Sim;Não;2022-12-07;2022-12-22;0;"";0;0;2100,43;7;300,06;0
1810;Calebe;Neves;69;calebe.neves@yahoo.com.br;Sim;Não;2018-09-10;2022-05-08;44;"";228;7;69333,36;243;285,32;0
1811;Renan;Neves;37;renan.neves@gmail.com;Sim;Não;2022-08-09;2022-12-19;4;"";3;0;7520,55;27;278,54;0
1812;Nathan;Correia;54;nathan.correia@terra.com.br;Sim;Não;2021-03-21;2022-12-22;21;"";0;0;41945,28;157;267,17;0
1813;Guilherme;Araújo;62;guilherme.araújo@terra.com.br;Sim;Não;2020-08-09;2022-12-11;28;"";11;0;43847,43;148;296,27;0
1814;Caio;Monteiro;23;caio.monteiro@terra.com.br;Sim;Sim;2018-03-02;2022-12-21;58;"";1;0;45714,63;283;161,54;53
1815;Olivia;Cruz;40;olivia.cruz@hotmail.com;Sim;Não;2021-08-14;2021-12-30;4;"";357;11;12380,92;37;334,62;0
1816;Emilly;Fogaça;34;emilly.fogaça@hotmail.com;Sim;Não;2021-09-27;2022-12-21;15;"";1;0;24655,76;81;304,39;0
1817;Milena;Lima;70;milena.lima@yahoo.com.br;Sim;Não;2022-03-05;2022-05-08;2;"";228;7;6661,70;21;317,22;0
1818;Caio;Cunha;29;caio.cunha@yahoo.com.br;Sim;Não;2020-04-02;2022-12-19;33;"";3;0;26175,05;161;162,58;0
1819;Ian;Dias;75;ian.dias@terra.com.br;Sim;Não;2022-01-05;2022-09-13;8;"";100;3;16583,19;53;312,89;0
1820;Ana;Teixeira;57;ana.teixeira@uol.com.br;Sim;Não;2019-10-26;2022-01-24;27;"";332;11;52343,13;174;300,82;0
1821;Daniela;Cunha;27;daniela.cunha@yahoo.com.br;Sim;Não;2020-07-25;2022-12-15;29;"";7;0;24802,49;142;174,67;0
1822;Bruna;Peixoto;67;bruna.peixoto@hotmail.com;Sim;Não;2019-06-20;2022-12-17;42;"";5;0;65031,80;237;274,40;0
